level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
5	5	7	1	1	3	0	0	2500	3528	35	ˇ
5	5	7	1	1	4	331	1531	65	39	35	状
5	5	7	1	1	5	0	0	2500	3528	57	】
5	5	7	1	1	6	419	1531	39	39	96	本
5	5	7	1	1	7	464	1531	35	39	96	品
5	5	7	1	1	8	509	1531	33	39	96	内
5	5	7	1	1	9	550	1530	60	41	96	容
5	5	7	1	1	10	609	1530	25	40	96	物
5	5	7	1	1	11	639	1531	40	40	96	为
5	5	7	1	1	12	688	1531	31	39	96	白
5	5	7	1	1	13	728	1531	39	38	96	色
5	5	7	1	1	14	772	1533	54	37	96	至
5	5	7	1	1	15	825	1532	29	40	96	淡
5	5	7	1	1	16	860	1531	39	41	96	黄
5	5	7	1	1	17	904	1531	83	41	96	色
5	5	7	1	1	18	990	1532	19	40	93	颗
5	5	7	1	1	19	1008	1531	23	38	93	粒
5	5	7	1	1	20	1035	1532	39	39	96	或
5	5	7	1	1	21	1077	1532	81	40	96	粉
5	5	7	1	1	22	0	0	2500	3528	77	未
5	5	7	1	1	23	1166	1558	11	10	96	。
3	5	7	2	0	0	175	1605	1871	43	-1	
4	5	7	2	1	0	175	1605	1871	43	-1	
5	5	7	2	1	1	175	1606	66	38	76	〖
5	5	7	2	1	2	0	0	2500	3528	25	适
5	5	7	2	1	3	265	1605	41	40	96	应
5	5	7	2	1	4	330	1605	65	39	92	症
5	5	7	2	1	5	0	0	2500	3528	58	〗
5	5	7	2	1	6	419	1606	39	38	92	适
5	5	7	2	1	7	461	1606	37	39	96	用
5	5	7	2	1	8	506	1606	84	39	96	于
5	5	7	2	1	9	0	0	2500	3528	95	敏
5	5	7	2	1	10	594	1605	40	39	95	感
5	5	7	2	1	11	640	1606	62	39	86	菌
5	5	7	2	1	12	695	1606	28	39	96	所
5	5	7	2	1	13	727	1606	40	39	96	致
5	5	7	2	1	14	774	1606	36	39	96	的
5	5	7	2	1	15	814	1607	41	39	96	尿
5	5	7	2	1	16	860	1606	83	40	96	路
5	5	7	2	1	17	947	1606	40	40	96	感
5	5	7	2	1	18	993	1632	10	10	96	染
5	5	7	2	1	19	0	0	2500	3528	96	、
5	5	7	2	1	20	1034	1606	79	41	96	淋
5	5	7	2	1	21	1123	1632	10	11	96	病
5	5	7	2	1	22	0	0	2500	3528	96	、
5	5	7	2	1	23	1164	1607	66	39	96	前
5	5	7	2	1	24	1231	1607	57	39	95	列
5	5	7	2	1	25	1294	1606	38	40	96	腺
5	5	7	2	1	26	1340	1632	10	11	96	炎
5	5	7	2	1	27	0	0	2500	3528	96	、
5	5	7	2	1	28	1379	1607	85	39	95	肠
5	5	7	2	1	29	1468	1606	40	40	96	道
5	5	7	2	1	30	0	0	2500	3528	96	感
5	5	7	2	1	31	1511	1607	65	39	96	染
5	5	7	2	1	32	1577	1607	35	40	93	和
5	5	7	2	1	33	1609	1606	28	40	92	伤
5	5	7	2	1	34	1642	1606	38	40	78	寒
5	5	7	2	1	35	1684	1609	39	38	96	及
5	5	7	2	1	36	1728	1607	38	40	96	其
5	5	7	2	1	37	1771	1608	83	39	96	他
5	5	7	2	1	38	1862	1609	10	38	96	沙
5	5	7	2	1	39	1876	1612	18	35	96	门
5	5	7	2	1	40	1902	1608	82	40	87	菌
5	5	7	2	1	41	1989	1608	39	40	96	感
5	5	7	2	1	42	0	0	2500	3528	95	染
5	5	7	2	1	43	2035	1634	11	11	96	。
3	5	7	3	0	0	173	1679	2151	190	-1	
4	5	7	3	1	0	173	1679	421	46	-1	
5	5	7	3	1	1	173	1680	18	38	66	〖
5	5	7	3	1	2	199	1681	37	39	91	用
5	5	7	3	1	3	243	1679	40	39	96	法
5	5	7	3	1	4	287	1679	84	40	96	用
5	5	7	3	1	5	0	0	2500	3528	96	量
5	5	7	3	1	6	377	1680	17	38	93	】
5	5	7	3	1	7	587	1719	7	6	87	,
4	5	7	3	2	0	418	1753	1906	48	-1	
5	5	7	3	2	1	418	1762	34	28	61	1、
5	5	7	3	2	2	478	1753	82	41	96	大
5	5	7	3	2	3	564	1755	18	32	93	肠
5	5	7	3	2	4	574	1755	32	39	96	埃
5	5	7	3	2	5	610	1754	84	40	96	希
5	5	7	3	2	6	702	1780	10	10	67	菌
5	5	7	3	2	7	0	0	2500	3528	96	、
5	5	7	3	2	8	739	1755	40	39	95	肺
5	5	7	3	2	9	784	1755	83	40	96	炎
5	5	7	3	2	10	0	0	2500	3528	96	克
5	5	7	3	2	11	872	1755	56	40	94	雷
5	5	7	3	2	12	930	1755	67	40	92	伯
5	5	7	3	2	13	1002	1758	39	36	64	茧
5	5	7	3	2	14	0	0	2500	3528	96	及
5	5	7	3	2	15	1046	1755	39	39	96	奇
5	5	7	3	2	16	1089	1756	37	39	96	异
5	5	7	3	2	17	1131	1755	39	40	96	变
5	5	7	3	2	18	1175	1756	38	39	96	形
5	5	7	3	2	19	1218	1755	63	41	94	菌
5	5	7	3	2	20	1273	1756	53	39	96	所
5	5	7	3	2	21	1318	1756	27	39	96	致
5	5	7	3	2	22	1352	1755	81	39	96	的
5	5	7	3	2	23	1438	1755	14	40	96	急
5	5	7	3	2	24	1450	1756	26	37	96	性
5	5	7	3	2	25	1482	1755	81	40	96	单
5	5	7	3	2	26	1568	1756	13	39	96	纯
5	5	7	3	2	27	1579	1756	27	36	96	性
5	5	7	3	2	28	1612	1758	38	37	97	下
5	5	7	3	2	29	1654	1757	60	38	96	尿
5	5	7	3	2	30	1711	1756	68	40	96	路
5	5	7	3	2	31	1784	1756	40	40	96	感
5	5	7	3	2	32	0	0	2500	3528	58	染
5	5	7	3	2	33	0	0	2500	3528	58	_
5	5	7	3	2	34	1871	1757	81	40	96	一
5	5	7	3	2	35	1967	1765	21	28	95	次
5	5	7	3	2	36	1990	1764	97	37	85	400mg
5	5	7	3	2	37	2108	1759	74	39	91	(4
5	5	7	3	2	38	2180	1758	43	37	89	粒
5	5	7	3	2	39	0	0	2500	3528	71	)
5	5	7	3	2	40	2249	1783	7	13	71	,
5	5	7	3	2	41	2286	1774	38	4	95	一
4	5	7	3	3	0	423	1828	360	41	-1	
5	5	7	3	3	1	423	1830	26	37	96	日
5	5	7	3	3	2	470	1835	18	29	96	2
5	5	7	3	3	3	505	1828	52	41	96	次
5	5	7	3	3	4	0	0	2500	3528	94	,
5	5	7	3	3	5	591	1828	85	40	94	疗
5	5	7	3	3	6	0	0	2500	3528	95	程
5	5	7	3	3	7	691	1836	18	29	96	3
5	5	7	3	3	8	731	1830	28	37	96	日
5	5	7	3	3	9	772	1855	11	10	96	。
3	5	7	4	0	0	440	1902	1214	42	-1	
4	5	7	4	1	0	440	1902	1214	42	-1	
5	5	7	4	1	1	440	1929	11	11	96	、
5	5	7	4	1	2	481	1903	57	40	94	其
5	5	7	4	1	3	536	1903	28	39	96	他
5	5	7	4	1	4	568	1902	39	41	96	病
5	5	7	4	1	5	614	1904	38	38	96	原
5	5	7	4	1	6	659	1903	63	40	93	菌
5	5	7	4	1	7	714	1905	28	38	96	所
5	5	7	4	1	8	746	1904	40	40	96	致
5	5	7	4	1	9	793	1904	36	39	96	的
5	5	7	4	1	10	835	1903	39	40	96	单
5	5	7	4	1	11	879	1903	57	40	96	纯
5	5	7	4	1	12	935	1905	26	36	96	性
5	5	7	4	1	13	965	1905	41	39	96	尿
5	5	7	4	1	14	1010	1904	82	40	96	路
5	5	7	4	1	15	1096	1904	38	40	96	感
5	5	7	4	1	16	0	0	2500	3528	95	染
5	5	7	4	1	17	0	0	2500	3528	74	“
5	5	7	4	1	18	1181	1904	39	40	75	剂
5	5	7	4	1	19	1225	1905	39	38	96	量
5	5	7	4	1	20	1271	1905	81	39	96	同
5	5	7	4	1	21	1360	1930	6	12	96	上
5	5	7	4	1	22	0	0	2500	3528	96	,
5	5	7	4	1	23	1400	1905	83	39	95	疗
5	5	7	4	1	24	0	0	2500	3528	96	程
5	5	7	4	1	25	1498	1912	85	29	68	7“10
5	5	7	4	1	26	1603	1906	27	37	96	日
5	5	7	4	1	27	1644	1930	10	10	96	。
3	5	7	5	0	0	439	1978	888	41	-1	
4	5	7	5	1	0	439	1978	888	41	-1	
5	5	7	5	1	1	439	2004	11	11	92	、
5	5	7	5	1	2	480	1978	39	40	95	复
5	5	7	5	1	3	524	1978	58	40	96	杂
5	5	7	5	1	4	580	1978	74	40	96	性
5	5	7	5	1	5	658	1981	16	34	96	尿
5	5	7	5	1	6	672	1978	25	40	96	路
5	5	7	5	1	7	702	1978	83	40	96	感
5	5	7	5	1	8	0	0	2500	3528	95	染
5	5	7	5	1	9	0	0	2500	3528	69	“
5	5	7	5	1	10	834	1978	39	41	88	剂
5	5	7	5	1	11	877	1980	40	38	96	量
5	5	7	5	1	12	925	1980	79	38	96	同
5	5	7	5	1	13	1012	2004	6	12	96	上
5	5	7	5	1	14	0	0	2500	3528	94	,
5	5	7	5	1	15	1052	1980	81	39	96	疗
5	5	7	5	1	16	0	0	2500	3528	95	程
5	5	7	5	1	17	1149	1986	105	29	83	10~21
5	5	7	5	1	18	1275	1981	27	37	96	日
5	5	7	5	1	19	1316	2005	11	10	96	。
3	5	7	6	0	0	480	2052	997	45	-1	
4	5	7	6	1	0	480	2052	997	45	-1	
5	5	7	6	1	1	480	2053	82	39	96	单
5	5	7	6	1	2	566	2053	15	40	96	纯
5	5	7	6	1	3	580	2053	28	37	96	性
5	5	7	6	1	4	612	2053	41	40	96	淋
5	5	7	6	1	5	656	2053	40	39	96	球
5	5	7	6	1	6	702	2052	57	41	94	菌
5	5	7	6	1	7	757	2053	72	40	96	性
5	5	7	6	1	8	833	2053	40	39	94	尿
5	5	7	6	1	9	878	2054	38	40	96	道
5	5	7	6	1	10	0	0	2500	3528	87	炎
5	5	7	6	1	11	965	2053	82	41	55	单
5	5	7	6	1	12	0	0	2500	3528	96	次
5	5	7	6	1	13	1061	2059	329	38	83	800~1200mg(8~12
5	5	7	6	1	14	1405	2054	41	40	93	粒
5	5	7	6	1	15	1450	2059	27	38	86	)。
3	5	7	7	0	0	438	2127	1313	45	-1	
4	5	7	7	1	0	438	2127	1313	45	-1	
5	5	7	7	1	1	438	2153	11	10	90	、
5	5	7	7	1	2	480	2127	57	40	94	急
5	5	7	7	1	3	535	2127	71	40	96	性
5	5	7	7	1	4	611	2136	5	9	96	及
5	5	7	7	1	5	616	2127	54	41	95	慢
5	5	7	7	1	6	668	2128	28	37	96	性
5	5	7	7	1	7	701	2128	68	39	96	前
5	5	7	7	1	8	770	2128	13	39	95	列
5	5	7	7	1	9	788	2128	84	40	95	腺
5	5	7	7	1	10	0	0	2500	3528	96	炎
5	5	7	7	1	11	899	2128	82	40	96	一
5	5	7	7	1	12	0	0	2500	3528	95	次
5	5	7	7	1	13	995	2136	118	36	91	400mg
5	5	7	7	1	14	1139	2128	72	40	90	(4
5	5	7	7	1	15	1208	2128	45	37	90	粒
5	5	7	7	1	16	0	0	2500	3528	92	)
5	5	7	7	1	17	1283	2154	7	12	92	,
5	5	7	7	1	18	1323	2130	79	37	96	一
5	5	7	7	1	19	0	0	2500	3528	82	日
5	5	7	7	1	20	1423	2136	18	29	82	2
5	5	7	7	1	21	1457	2128	52	41	96	次
5	5	7	7	1	22	0	0	2500	3528	93	,
5	5	7	7	1	23	1543	2129	82	39	92	疗
5	5	7	7	1	24	0	0	2500	3528	96	程
5	5	7	7	1	25	1642	2136	38	29	93	28
5	5	7	7	1	26	1701	2131	27	36	96	日
5	5	7	7	1	27	1741	2155	10	10	96	。
3	5	7	8	0	0	413	2202	1578	120	-1	
4	5	7	8	1	0	477	2202	1210	45	-1	
5	5	7	8	1	1	477	2203	40	39	94	肠
5	5	7	8	1	2	522	2202	40	39	96	道
5	5	7	8	1	3	566	2202	86	40	96	感
5	5	7	8	1	4	0	0	2500	3528	96	染
5	5	7	8	1	5	678	2203	84	40	96	一
5	5	7	8	1	6	0	0	2500	3528	96	次
5	5	7	8	1	7	776	2210	209	37	53	300*400mg
5	5	7	8	1	8	1010	2203	115	40	39	(3“4
5	5	7	8	1	9	1122	2203	44	37	92	粒
5	5	7	8	1	10	0	0	2500	3528	94	)
5	5	7	8	1	11	1196	2229	7	12	94	,
5	5	7	8	1	12	1237	2205	77	37	96	一
5	5	7	8	1	13	0	0	2500	3528	96	日
5	5	7	8	1	14	1335	2211	19	28	76	2
5	5	7	8	1	15	1370	2203	53	41	96	次
5	5	7	8	1	16	0	0	2500	3528	80	,
5	5	7	8	1	17	1456	2203	83	40	80	疗
5	5	7	8	1	18	0	0	2500	3528	96	程
5	5	7	8	1	19	1553	2211	63	29	46	5~7
5	5	7	8	1	20	1637	2205	27	37	96	日
5	5	7	8	1	21	1677	2229	10	11	96	。
4	5	7	8	2	0	413	2276	1578	46	-1	
5	5	7	8	2	1	413	2284	35	29	83	7、
5	5	7	8	2	2	477	2277	39	41	89	伤
5	5	7	8	2	3	522	2276	83	41	94	寒
5	5	7	8	2	4	614	2277	11	40	96	沙
5	5	7	8	2	5	629	2280	19	36	96	门
5	5	7	8	2	6	656	2277	38	41	90	菌
5	5	7	8	2	7	699	2277	84	41	96	感
5	5	7	8	2	8	0	0	2500	3528	95	染
5	5	7	8	2	9	810	2279	77	37	96	一
5	5	7	8	2	10	0	0	2500	3528	96	日
5	5	7	8	2	11	907	2285	229	37	36	800~*1200mg
5	5	7	8	2	12	1161	2278	137	40	63	(8~12
5	5	7	8	2	13	1296	2278	45	37	93	粒
5	5	7	8	2	14	0	0	2500	3528	91	)
5	5	7	8	2	15	1371	2304	8	12	94	,
5	5	7	8	2	16	1412	2278	40	40	96	分
5	5	7	8	2	17	1467	2286	61	29	44	2~“3
5	5	7	8	2	18	1546	2278	58	41	96	次
5	5	7	8	2	19	1606	2279	60	39	96	服
5	5	7	8	2	20	1677	2304	7	12	96	用
5	5	7	8	2	21	0	0	2500	3528	96	,
5	5	7	8	2	22	1716	2278	83	41	95	疗
5	5	7	8	2	23	0	0	2500	3528	96	程
5	5	7	8	2	24	1815	2286	105	30	32	14~21
5	5	7	8	2	25	1940	2281	27	37	95	日
5	5	7	8	2	26	1981	2305	10	11	96	。
3	5	7	9	0	0	169	2351	1002	42	-1	
4	5	7	9	1	0	169	2351	1002	42	-1	
5	5	7	9	1	1	169	2351	66	41	50	〖
5	5	7	9	1	2	0	0	2500	3528	79	禁
5	5	7	9	1	3	0	0	2500	3528	87	ˇ
5	5	7	9	1	4	325	2352	64	39	4	忌
5	5	7	9	1	5	0	0	2500	3528	88	】
5	5	7	9	1	6	412	2353	40	39	89	对
5	5	7	9	1	7	456	2352	39	41	96	本
5	5	7	9	1	8	502	2353	35	38	96	品
5	5	7	9	1	9	543	2354	39	37	96	及
5	5	7	9	1	10	588	2352	40	41	78	氰
5	5	7	9	1	11	633	2352	58	39	94	喹
5	5	7	9	1	12	688	2352	29	39	96	诺
5	5	7	9	1	13	721	2353	39	40	96	酮
5	5	7	9	1	14	765	2353	40	40	96	类
5	5	7	9	1	15	809	2353	40	40	96	药
5	5	7	9	1	16	854	2352	40	39	96	过
5	5	7	9	1	17	897	2353	63	40	93	敏
5	5	7	9	1	18	959	2353	32	39	96	的
5	5	7	9	1	19	989	2353	33	38	79	患
5	5	7	9	1	20	1029	2353	38	40	86	者
5	5	7	9	1	21	1071	2353	78	40	96	禁
5	5	7	9	1	22	0	0	2500	3528	96	用
5	5	7	9	1	23	1160	2379	11	11	96	。
3	5	7	10	0	0	168	2427	2148	419	-1	
4	5	7	10	1	0	168	2427	2130	44	-1	
5	5	7	10	1	1	168	2428	18	38	62	【
5	5	7	10	1	2	194	2428	39	38	77	不
5	5	7	10	1	3	244	2427	32	39	96	良
5	5	7	10	1	4	281	2427	84	40	96	反
5	5	7	10	1	5	373	2428	15	38	96	应
5	5	7	10	1	6	413	2435	35	29	65	〗】1、
5	5	7	10	1	7	483	2428	29	40	84	胃
5	5	7	10	1	8	521	2427	85	40	95	肠
5	5	7	10	1	9	610	2428	41	40	96	道
5	5	7	10	1	10	654	2427	41	40	96	反
5	5	7	10	1	11	702	2453	7	13	96	应
5	5	7	10	1	12	0	0	2500	3528	96	,
5	5	7	10	1	13	743	2427	40	41	96	较
5	5	7	10	1	14	787	2428	83	40	96	为
5	5	7	10	1	15	876	2430	38	39	96	常
5	5	7	10	1	16	922	2454	7	12	95	见
5	5	7	10	1	17	0	0	2500	3528	93	,
5	5	7	10	1	18	963	2430	39	38	90	可
5	5	7	10	1	19	1005	2428	59	40	91	表
5	5	7	10	1	20	1058	2430	31	39	96	现
5	5	7	10	1	21	1092	2428	38	41	96	为
5	5	7	10	1	22	1134	2429	40	39	95	腹
5	5	7	10	1	23	1178	2428	40	40	95	部
5	5	7	10	1	24	1222	2430	38	38	93	不
5	5	7	10	1	25	1265	2428	40	38	91	适
5	5	7	10	1	26	1309	2428	40	39	96	或
5	5	7	10	1	27	1354	2428	83	40	83	疼
5	5	7	10	1	28	1444	2454	11	11	88	痛
5	5	7	10	1	29	0	0	2500	3528	96	、
5	5	7	10	1	30	1485	2430	81	38	96	腹
5	5	7	10	1	31	1575	2454	10	11	89	泻
5	5	7	10	1	32	0	0	2500	3528	96	、
5	5	7	10	1	33	1615	2430	51	36	95	恶
5	5	7	10	1	34	1670	2429	70	39	96	心
5	5	7	10	1	35	1746	2433	12	26	96	或
5	5	7	10	1	36	1759	2430	67	36	96	呕
5	5	7	10	1	37	1834	2455	11	11	96	吐
5	5	7	10	1	38	1874	2437	36	29	90	。2、
5	5	7	10	1	39	1943	2429	55	40	51	中
5	5	7	10	1	40	1999	2431	43	38	94	枢
5	5	7	10	1	41	2044	2430	44	41	96	神
5	5	7	10	1	42	2082	2432	28	37	96	经
5	5	7	10	1	43	2114	2430	37	40	96	系
5	5	7	10	1	44	2158	2431	40	40	96	统
5	5	7	10	1	45	2201	2431	84	40	95	反
5	5	7	10	1	46	0	0	2500	3528	96	应
5	5	7	10	1	47	2292	2457	6	12	96	,
4	5	7	10	2	0	412	2502	1890	44	-1	
5	5	7	10	2	1	412	2504	38	37	92	可
5	5	7	10	2	2	454	2502	39	41	93	有
5	5	7	10	2	3	498	2502	82	42	96	头
5	5	7	10	2	4	589	2528	11	11	74	昏
5	5	7	10	2	5	0	0	2500	3528	96	、
5	5	7	10	2	6	631	2502	84	42	94	头
5	5	7	10	2	7	722	2529	11	11	86	痛
5	5	7	10	2	8	0	0	2500	3528	96	、
5	5	7	10	2	9	764	2503	83	40	87	嗜
5	5	7	10	2	10	0	0	2500	3528	96	睡
5	5	7	10	2	11	852	2503	39	40	96	或
5	5	7	10	2	12	896	2503	83	41	96	失
5	5	7	10	2	13	986	2529	11	11	90	眠
5	5	7	10	2	14	1027	2511	35	29	92	。3、
5	5	7	10	2	15	1091	2503	40	38	91	过
5	5	7	10	2	16	1134	2503	83	41	95	敏
5	5	7	10	2	17	1220	2503	40	40	96	反
5	5	7	10	2	18	1267	2529	7	12	96	应
5	5	7	10	2	19	0	0	2500	3528	96	,
5	5	7	10	2	20	1309	2503	83	41	94	皮
5	5	7	10	2	21	1400	2529	10	11	95	疹
5	5	7	10	2	22	0	0	2500	3528	96	、
5	5	7	10	2	23	1441	2503	83	41	96	皮
5	5	7	10	2	24	1527	2503	40	41	96	肤
5	5	7	10	2	25	1570	2503	40	40	60	瘙
5	5	7	10	2	26	1618	2529	6	12	94	痒
5	5	7	10	2	27	0	0	2500	3528	96	,
5	5	7	10	2	28	1658	2503	37	41	91	偶
5	5	7	10	2	29	1701	2506	38	38	92	可
5	5	7	10	2	30	1744	2504	38	40	92	发
5	5	7	10	2	31	1787	2504	38	38	96	生
5	5	7	10	2	32	1830	2504	38	40	89	渗
5	5	7	10	2	33	1877	2505	44	39	96	出
5	5	7	10	2	34	1922	2504	34	40	96	性
5	5	7	10	2	35	1961	2505	47	40	96	多
5	5	7	10	2	36	2008	2504	35	40	96	性
5	5	7	10	2	37	2047	2506	71	38	93	红
5	5	7	10	2	38	2111	2508	19	36	90	斑
5	5	7	10	2	39	2134	2506	83	39	96	及
5	5	7	10	2	40	0	0	2500	3528	96	血
5	5	7	10	2	41	2223	2506	59	40	96	管
5	5	7	10	2	42	2283	2506	19	40	96	神
4	5	7	10	3	0	410	2578	1889	44	-1	
5	5	7	10	3	1	410	2579	48	37	96	经
5	5	7	10	3	2	459	2578	55	41	96	性
5	5	7	10	3	3	509	2578	69	41	96	水
5	5	7	10	3	4	590	2604	10	10	95	肿
5	5	7	10	3	5	0	0	2500	3528	96	。
5	5	7	10	3	6	630	2578	39	41	95	少
5	5	7	10	3	7	675	2578	51	41	96	数
5	5	7	10	3	8	724	2578	32	39	94	患
5	5	7	10	3	9	764	2579	39	40	96	者
5	5	7	10	3	10	807	2578	84	41	96	有
5	5	7	10	3	11	0	0	2500	3528	96	光
5	5	7	10	3	12	895	2579	40	40	87	敏
5	5	7	10	3	13	939	2579	83	40	96	反
5	5	7	10	3	14	1030	2605	10	10	96	应
5	5	7	10	3	15	1068	2587	36	29	86	。4、
5	5	7	10	3	16	1133	2578	38	41	90	偶
5	5	7	10	3	17	1177	2579	82	40	92	可
5	5	7	10	3	18	1264	2578	39	39	92	发
5	5	7	10	3	19	1311	2599	7	17	93	生
5	5	7	10	3	20	0	0	2500	3528	73	:
5	5	7	10	3	21	1374	2581	61	35	56	〔(1)
5	5	7	10	3	22	1461	2578	40	41	78	癫
5	5	7	10	3	23	1506	2578	38	41	92	痫
5	5	7	10	3	24	1549	2578	81	41	96	发
5	5	7	10	3	25	1639	2605	10	11	96	作
5	5	7	10	3	26	0	0	2500	3528	96	、
5	5	7	10	3	27	1678	2579	59	41	96	精
5	5	7	10	3	28	1738	2579	65	41	96	神
5	5	7	10	3	29	1808	2579	38	40	96	异
5	5	7	10	3	30	1854	2605	11	11	96	常
5	5	7	10	3	31	0	0	2500	3528	96	、
5	5	7	10	3	32	1894	2580	39	40	96	烦
5	5	7	10	3	33	1938	2581	40	39	53	躁
5	5	7	10	3	34	1982	2580	82	41	89	不
5	5	7	10	3	35	2071	2606	10	11	94	安
5	5	7	10	3	36	0	0	2500	3528	97	、
5	5	7	10	3	37	2114	2580	58	40	96	意
5	5	7	10	3	38	2169	2583	44	38	96	识
5	5	7	10	3	39	2211	2581	71	41	96	障
5	5	7	10	3	40	0	0	2500	3528	96	碍
5	5	7	10	3	41	2289	2607	10	11	96	、
4	5	7	10	4	0	410	2653	1892	45	-1	
5	5	7	10	4	1	410	2654	82	40	94	幻
5	5	7	10	4	2	499	2679	11	11	96	觉
5	5	7	10	4	3	0	0	2500	3528	96	、
5	5	7	10	4	4	541	2653	84	41	90	震
5	5	7	10	4	5	633	2680	10	10	93	颤
5	5	7	10	4	6	0	0	2500	3528	94	。
5	5	7	10	4	7	698	2656	60	35	89	(2)
5	5	7	10	4	8	785	2654	84	40	96	血
5	5	7	10	4	9	875	2680	11	11	82	尿
5	5	7	10	4	10	0	0	2500	3528	97	、
5	5	7	10	4	11	916	2654	83	40	96	发
5	5	7	10	4	12	1006	2680	11	11	96	热
5	5	7	10	4	13	0	0	2500	3528	96	、
5	5	7	10	4	14	1047	2654	39	41	94	皮
5	5	7	10	4	15	1090	2654	38	40	96	疹
5	5	7	10	4	16	1133	2654	55	41	96	等
5	5	7	10	4	17	1187	2656	25	38	96	间
5	5	7	10	4	18	1220	2654	57	40	96	质
5	5	7	10	4	19	1275	2654	39	38	96	性
5	5	7	10	4	20	1314	2654	32	40	93	肾
5	5	7	10	4	21	1352	2654	83	41	96	炎
5	5	7	10	4	22	1439	2656	39	39	96	表
5	5	7	10	4	23	1486	2680	10	11	96	现
5	5	7	10	4	24	0	0	2500	3528	95	。
5	5	7	10	4	25	1548	2657	61	34	89	(3)
5	5	7	10	4	26	1636	2654	65	41	96	静
5	5	7	10	4	27	1696	2654	64	42	96	脉
5	5	7	10	4	28	1768	2681	10	10	96	炎
5	5	7	10	4	29	0	0	2500	3528	90	。
5	5	7	10	4	30	1829	2657	61	35	66	(4)
5	5	7	10	4	31	1916	2655	38	40	96	结
5	5	7	10	4	32	1962	2656	80	39	95	晶
5	5	7	10	4	33	2050	2681	6	13	93	尿
5	5	7	10	4	34	0	0	2500	3528	96	,
5	5	7	10	4	35	2092	2656	35	41	95	多
5	5	7	10	4	36	2135	2657	37	40	96	见
5	5	7	10	4	37	2178	2658	37	38	95	于
5	5	7	10	4	38	2223	2656	66	41	96	高
5	5	7	10	4	39	2290	2658	12	40	96	剂
4	5	7	10	5	0	410	2728	1906	44	-1	
5	5	7	10	5	1	410	2729	40	40	94	量
5	5	7	10	5	2	452	2728	40	41	96	应
5	5	7	10	5	3	496	2729	82	40	93	用
5	5	7	10	5	4	589	2755	11	11	92	时
5	5	7	10	5	5	0	0	2500	3528	92	。
5	5	7	10	5	6	650	2732	61	34	91	(5)
5	5	7	10	5	7	736	2730	40	40	95	关
5	5	7	10	5	8	780	2730	39	40	96	节
5	5	7	10	5	9	824	2729	84	41	91	疼
5	5	7	10	5	10	915	2755	12	11	76	痛
5	5	7	10	5	11	954	2738	36	29	92	。5、
5	5	7	10	5	12	1020	2730	81	41	87	少
5	5	7	10	5	13	0	0	2500	3528	96	数
5	5	7	10	5	14	1107	2730	34	39	93	患
5	5	7	10	5	15	1148	2730	39	40	93	者
5	5	7	10	5	16	1192	2731	38	38	93	可
5	5	7	10	5	17	1235	2730	39	41	92	发
5	5	7	10	5	18	1279	2730	39	38	96	生
5	5	7	10	5	19	1323	2730	39	37	96	血
5	5	7	10	5	20	1367	2729	40	41	96	清
5	5	7	10	5	21	1411	2730	39	41	85	氨
5	5	7	10	5	22	1455	2730	40	39	96	基
5	5	7	10	5	23	1498	2729	39	41	96	转
5	5	7	10	5	24	1542	2730	39	40	96	移
5	5	7	10	5	25	1585	2730	40	40	96	酶
5	5	7	10	5	26	1629	2730	82	41	96	升
5	5	7	10	5	27	1717	2756	11	11	96	高
5	5	7	10	5	28	0	0	2500	3528	96	、
5	5	7	10	5	29	1757	2731	38	37	96	血
5	5	7	10	5	30	1798	2732	41	39	96	尿
5	5	7	10	5	31	1844	2730	38	41	96	素
5	5	7	10	5	32	1886	2730	58	42	88	氮
5	5	7	10	5	33	1944	2730	23	41	96	增
5	5	7	10	5	34	1975	2730	37	41	96	高
5	5	7	10	5	35	2016	2732	80	39	96	及
5	5	7	10	5	36	0	0	2500	3528	96	周
5	5	7	10	5	37	2107	2731	35	41	96	围
5	5	7	10	5	38	2148	2733	39	36	96	血
5	5	7	10	5	39	2193	2731	38	41	96	象
5	5	7	10	5	40	2240	2733	76	39	96	白
5	5	7	10	5	41	0	0	2500	3528	96	细
4	5	7	10	6	0	409	2804	629	42	-1	
5	5	7	10	6	1	409	2805	40	40	96	胞
5	5	7	10	6	2	454	2804	81	41	93	降
5	5	7	10	6	3	543	2830	7	12	92	低
5	5	7	10	6	4	0	0	2500	3528	96	,
5	5	7	10	6	5	579	2804	88	41	89	多
5	5	7	10	6	6	674	2804	39	41	96	属
5	5	7	10	6	7	717	2804	39	41	96	轻
5	5	7	10	6	8	765	2830	7	13	96	度
5	5	7	10	6	9	0	0	2500	3528	95	,
5	5	7	10	6	10	806	2805	39	41	95	并
5	5	7	10	6	11	850	2807	39	36	90	呈
5	5	7	10	6	12	894	2820	39	5	96	一
5	5	7	10	6	13	938	2805	57	40	96	过
5	5	7	10	6	14	993	2805	27	38	87	性
5	5	7	10	6	15	1028	2831	10	11	96	。
3	5	7	11	0	0	165	2879	2150	268	-1	
4	5	7	11	1	0	165	2879	2150	44	-1	
5	5	7	11	1	1	165	2880	18	38	86	〖
5	5	7	11	1	2	191	2880	40	39	95	注
5	5	7	11	1	3	236	2880	38	38	96	意
5	5	7	11	1	4	279	2879	83	41	95	事
5	5	7	11	1	5	370	2880	15	38	96	项
